id,prompt,category,image_path,VQAScore,CLIPScore,model_vqa,model_clip,template,negation_flag
1380,A nurse not administering a vaccine to a young child.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1380.png,0.2557152108660971,0.3167297840118408,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A nurse not administering a vaccine to a young child.""? Please answer yes or no.",True
448,A library with no books on the shelves.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/448.png,0.2400612479589849,0.2762958407402038,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A library with no books on the shelves.""? Please answer yes or no.",True
1291,no camera in the photographer's hands.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1291.png,0.3123700042851455,0.2640616297721863,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""no camera in the photographer's hands.""? Please answer yes or no.",True
203,a person without a hat pushes a person with a hat sitting in a box.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/203.png,0.5043944180978035,0.2540726065635681,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""a person without a hat pushes a person with a hat sitting in a box.""? Please answer yes or no.",True
1320,A pet shop with no tiny hamsters running wheels.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1320.png,0.5346125202753598,0.2361239343881607,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A pet shop with no tiny hamsters running wheels.""? Please answer yes or no.",True
185,"A tailless, not black, cat is sitting.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/185.png,0.2305730783909247,0.2663957476615906,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A tailless, not black, cat is sitting.""? Please answer yes or no.",True
1514,Two boys with no shoes lifting a boy with shoes on.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1514.png,0.6039318337259584,0.2956711053848266,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""Two boys with no shoes lifting a boy with shoes on.""? Please answer yes or no.",True
1477,Two smiling kittens look at a kitten with no smile on his face.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1477.png,0.5219585227061239,0.2909545004367828,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""Two smiling kittens look at a kitten with no smile on his face.""? Please answer yes or no.",True
876,A Bengal tiger in the shade looks stronger than another Bengal tiger not in the shade.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/876.png,0.4678179887239768,0.3025917410850525,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A Bengal tiger in the shade looks stronger than another Bengal tiger not in the shade.""? Please answer yes or no.",True
1466,"Two dragons fly towards the castle, a dragon with a backpack and no hat on the left of the dragon without a backpack and with a hat.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1466.png,0.5959629393988093,0.2783103585243225,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""Two dragons fly towards the castle, a dragon with a backpack and no hat on the left of the dragon without a backpack and with a hat.""? Please answer yes or no.",True
371,"A cyclist wearing glasses speeds down the hill with ease, and another one without glasses climbs up slowly and steadily.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/371.png,0.538497870785318,0.291330337524414,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A cyclist wearing glasses speeds down the hill with ease, and another one without glasses climbs up slowly and steadily.""? Please answer yes or no.",True
199,"Four elephants, no giraffes.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/199.png,0.6150878555160665,0.3007142543792724,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""Four elephants, no giraffes.""? Please answer yes or no.",True
1366,A woman not wearing a hoodie in the middle of a group of people wearing hoodies.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1366.png,0.4760924635678562,0.2894243597984314,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A woman not wearing a hoodie in the middle of a group of people wearing hoodies.""? Please answer yes or no.",True
1478,An elephant with shoes is carrying an elephant without shoes on his back.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1478.png,0.4349412484136216,0.2945567965507507,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""An elephant with shoes is carrying an elephant without shoes on his back.""? Please answer yes or no.",True
913,"A bottle with wine is standing upright on a table, and a bottle without wine is lying on the floor.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/913.png,0.5626571729912545,0.3440161645412445,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A bottle with wine is standing upright on a table, and a bottle without wine is lying on the floor.""? Please answer yes or no.",True
1395,A red zebra is not running across the plains with its herd.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1395.png,0.6173973000187004,0.3503496050834656,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A red zebra is not running across the plains with its herd.""? Please answer yes or no.",True
475,"A musician with a guitar, but there is no audience to listen.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/475.png,0.5612148072747433,0.2962458431720733,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A musician with a guitar, but there is no audience to listen.""? Please answer yes or no.",True
1437,An insulated cup and a notebook are not on the same desk.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1437.png,0.3285294332643027,0.3303022682666778,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""An insulated cup and a notebook are not on the same desk.""? Please answer yes or no.",True
1449,"A springtime countryside scene with a little boy in an orange shirt, sitting in the grass, not under a tree.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1449.png,0.6909762888804933,0.3257372677326202,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A springtime countryside scene with a little boy in an orange shirt, sitting in the grass, not under a tree.""? Please answer yes or no.",True
1434,A waterproof umbrella with a flourish pattern is not opening.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1434.png,0.6220002299153027,0.2705255150794983,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A waterproof umbrella with a flourish pattern is not opening.""? Please answer yes or no.",True
457,A river with no fish swimming.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/457.png,0.4668455953331918,0.2874005436897278,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A river with no fish swimming.""? Please answer yes or no.",True
1305,Two bananas without peels crossed.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1305.png,0.3584653371166829,0.3086669743061065,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""Two bananas without peels crossed.""? Please answer yes or no.",True
197,six people wear white shirts and no people wear red shirts.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/197.png,0.5798763028726303,0.2984145581722259,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""six people wear white shirts and no people wear red shirts.""? Please answer yes or no.",True
909,"One round frame on the mantel has a photo in it, and one square frame has no photo in it.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/909.png,0.5898344994463247,0.3067211806774139,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""One round frame on the mantel has a photo in it, and one square frame has no photo in it.""? Please answer yes or no.",True
1482,A rose that is not fully bloomed is higher than a rose that is already in bloom.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1482.png,0.3625177199327976,0.2811396420001983,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A rose that is not fully bloomed is higher than a rose that is already in bloom.""? Please answer yes or no.",True
1452,All the birds in the blue sky are not yellow.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1452.png,0.2101172597064403,0.3093952238559723,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""All the birds in the blue sky are not yellow.""? Please answer yes or no.",True
433,"A sky with stars, but no moon in sight.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/433.png,0.6410853826981666,0.2834903001785278,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A sky with stars, but no moon in sight.""? Please answer yes or no.",True
1358,"A girl without sandals, walking barefoot on the beach in a dress.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1358.png,0.7217432062975979,0.2928593456745147,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A girl without sandals, walking barefoot on the beach in a dress.""? Please answer yes or no.",True
1367,A cartoon puppy without a collar and with a necklace.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1367.png,0.271637951491376,0.2959972321987152,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A cartoon puppy without a collar and with a necklace.""? Please answer yes or no.",True
471,"Five pencils on the desk, but no erasers.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/471.png,0.5940803570022152,0.2894424498081207,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""Five pencils on the desk, but no erasers.""? Please answer yes or no.",True
1416,A large bird does not fly higher than the mountains in the background.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1416.png,0.5588085759645549,0.2933151423931122,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A large bird does not fly higher than the mountains in the background.""? Please answer yes or no.",True
209,"A car drives down the road without wheels, floating above the ground.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/209.png,0.3015676930738543,0.2899618446826935,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A car drives down the road without wheels, floating above the ground.""? Please answer yes or no.",True
1467,"Five ants are carrying biscuits, and an ant that is not carrying biscuits is standing on a green leaf directing them.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1467.png,0.6247515298902347,0.3444838225841522,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""Five ants are carrying biscuits, and an ant that is not carrying biscuits is standing on a green leaf directing them.""? Please answer yes or no.",True
958,A rabbit standing on a stump looks more nervous than another rabbit not on a stump.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/958.png,0.4600463021237692,0.3568937480449676,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A rabbit standing on a stump looks more nervous than another rabbit not on a stump.""? Please answer yes or no.",True
1268,"In a classroom without a teacher, the students quietly study on their own.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1268.png,0.4980468849340468,0.2902428209781647,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""In a classroom without a teacher, the students quietly study on their own.""? Please answer yes or no.",True
1342,"A person not wearing jeans, holding three small Persian cats in a sweater.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1342.png,0.6302298796590905,0.384326159954071,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A person not wearing jeans, holding three small Persian cats in a sweater.""? Please answer yes or no.",True
1390,"A pig standing in a mud puddle on a hot day, but not rolling around in the mud.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1390.png,0.6279512168265431,0.3732259571552276,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A pig standing in a mud puddle on a hot day, but not rolling around in the mud.""? Please answer yes or no.",True
1295,A coffee mug is not filled.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1295.png,0.3998116407397949,0.2837043404579162,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A coffee mug is not filled.""? Please answer yes or no.",True
1266,A squirrel's nest with lots of pine cones but not a squirrel in sight.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1266.png,0.4522939964743671,0.3176912069320678,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A squirrel's nest with lots of pine cones but not a squirrel in sight.""? Please answer yes or no.",True
1446,"In a bright bedroom, there are no yellow pillows on the bed.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1446.png,0.1384617905689643,0.2942100167274475,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""In a bright bedroom, there are no yellow pillows on the bed.""? Please answer yes or no.",True
1546,"Three flowers in the meadow, with only the red rose blooming; the others are not open.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1546.png,0.5940803570022152,0.3124537467956543,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""Three flowers in the meadow, with only the red rose blooming; the others are not open.""? Please answer yes or no.",True
1297,a tree without any leaves.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1297.png,0.7956581000631542,0.3186751902103424,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""a tree without any leaves.""? Please answer yes or no.",True
934,There are two colors of pots in the flower garden; all green pots have tulips in them and all yellow pots have no flowers in them.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/934.png,0.5404388233459776,0.3156316876411438,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""There are two colors of pots in the flower garden; all green pots have tulips in them and all yellow pots have no flowers in them.""? Please answer yes or no.",True
1471,There is a glass without orange juice next to a glass filled with orange juice.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1471.png,0.5058591067938315,0.3091213405132293,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""There is a glass without orange juice next to a glass filled with orange juice.""? Please answer yes or no.",True
1302,A house with no round windows but square ones.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1302.png,0.6034645550872676,0.2932762503623962,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A house with no round windows but square ones.""? Please answer yes or no.",True
1323,"The table lamp emits bright light, but the chandelier's light is not bright.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1323.png,0.5292633933665886,0.2762088775634765,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""The table lamp emits bright light, but the chandelier's light is not bright.""? Please answer yes or no.",True
210,"The tallest tree in the forest has no leaves, while the smallest one is lush and green.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/210.png,0.4139508894967744,0.3055170178413391,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""The tallest tree in the forest has no leaves, while the smallest one is lush and green.""? Please answer yes or no.",True
456,A road with no signs or markings.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/456.png,0.523420348936324,0.2736640870571136,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A road with no signs or markings.""? Please answer yes or no.",True
434,"A street with no people, only lights.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/434.png,0.6201616435491707,0.2839874029159546,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A street with no people, only lights.""? Please answer yes or no.",True
423,"In a room, all the chairs are occupied except one.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/423.png,0.2337063569140403,0.2988953590393066,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""In a room, all the chairs are occupied except one.""? Please answer yes or no.",True
1418,"In a cage, there is a cute hamster and a hamster wheel. The hamster is not running on the wheel, but is nibbling on a small piece of carrot.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1418.png,0.5126925850490733,0.3352604210376739,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""In a cage, there is a cute hamster and a hamster wheel. The hamster is not running on the wheel, but is nibbling on a small piece of carrot.""? Please answer yes or no.",True
1345,"A man not tying his sneakers, standing still in casual jeans and a t-shirt.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1345.png,0.5964331462646255,0.3081047236919403,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A man not tying his sneakers, standing still in casual jeans and a t-shirt.""? Please answer yes or no.",True
1347,"In the cold outdoors, a woman is not wrapped in a scarf, with just a warm coat.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1347.png,0.4542300530235543,0.2967632412910461,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""In the cold outdoors, a woman is not wrapped in a scarf, with just a warm coat.""? Please answer yes or no.",True
1282,"A vet's office with a 'No waiting' sign, as there are no pets.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1282.png,0.3477585836447269,0.2675296366214752,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A vet's office with a 'No waiting' sign, as there are no pets.""? Please answer yes or no.",True
